,u,v,adamic_adar
51275,vaccine additives,detoxification,0.288539008178
51312,vaccine additives,high risk of speech disorder,0.255622218635
51341,vaccine additives,high risk of autism,0.255622218635
51351,vaccine additives,autism patients,0.51389834237
51356,vaccine additives,proof,0.288539008178
51380,vaccine additives,hepatitis B,0.255622218635
51395,vaccine additives,measles cycle,0.255622218635
51396,vaccine additives,pandemic H1N1 swine flu vaccine,0.288539008178
51433,vaccine additives,scientific fraud,0.255622218635
51437,vaccine additives,thimerosal phase out,0.255622218635
51449,vaccine additives,criminal,0.255622218635
51459,vaccine additives,shut your mouth and comply,0.255622218635
51488,vaccine additives,shingles vaccine,0.645493463887
51519,vaccine additives,math,0.255622218635
51520,vaccine additives,GlaxoSmithKine's Energix B,0.402429604382
51521,vaccine additives,measles recovery period,0.255622218635
51522,vaccine additives,rational scientist,1.53595947112
51539,vaccine additives,SV40,0.255622218635
51551,vaccine additives,vaccine agenda,0.288539008178
51562,vaccine additives,U.S. government,0.288539008178
51570,vaccine additives,vaccine adverse reactions,0.255622218635
51593,vaccine additives,doctors,0.558110626551
51594,vaccine additives,injected,0.288539008178
51638,vaccine additives,vaccine ingredients,0.844990858565
51655,vaccine additives,multi-dose vaccines,0.288539008178
51670,vaccine additives,flu shots,1.38915208538
51677,vaccine additives,glutathione levels,0.288539008178
51690,vaccine additives,neurological disorders,0.255622218635
51700,vaccine additives,autism risk,0.255622218635
51711,vaccine additives,inflammatory adjuvant,0.402429604382
51732,vaccine additives,vaccine scientists meeting,0.255622218635
51736,vaccine additives,glutathione,0.288539008178
51740,vaccine additives,vaccines are not safe,0.255622218635
51766,vaccine additives,should be questioned,0.402429604382
51769,vaccine additives,mandatory vaccines,0.69096861256
51785,vaccine additives,vaccines,3.7923873572
51792,vaccine additives,CDC website,0.255622218635
51809,vaccine additives,The Advisory Committee on Immunization Practices,0.255622218635
51815,vaccine additives,vaccine-autism link,0.255622218635
51817,vaccine additives,high risk of non-organic sleep disorder,0.255622218635
51821,vaccine additives,vaccine corruption,0.255622218635
51854,vaccine additives,quackery,0.255622218635
51859,vaccine additives,inflammation of immune system,0.389871245251
51864,vaccine additives,live viruses,0.455119613313
51892,vaccine additives,autism cases,0.51389834237
51907,vaccine additives,vaccine industry,0.288539008178
51919,vaccine additives,clinical trials,0.255622218635
51929,vaccine additives,preservative,0.288539008178
51946,vaccine additives,CDC scientific fraud,0.255622218635
51952,vaccine additives,vaccination issue,0.255622218635
51958,vaccine additives,healthy gut flora,0.558110626551
51997,vaccine additives,narcolepsy,0.51389834237
52009,vaccine additives,brain damage,0.389871245251
52033,vaccine additives,measles decline,0.255622218635
52048,vaccine additives,people,0.288539008178
52069,vaccine additives,vaccinated children,0.51389834237
52073,vaccine additives,CDC documents,0.255622218635
52079,vaccine additives,swine flu panic campaign,0.255622218635
52080,vaccine additives,polio vaccine,0.255622218635
52100,vaccine additives,vaccine efficacy,0.255622218635
52119,vaccine additives,Americans,0.558110626551
52121,vaccine additives,nervous system,0.288539008178
52133,vaccine additives,lies,0.255622218635
52149,vaccine additives,measles cases,0.255622218635
52154,vaccine additives,lives of children,0.255622218635
52159,vaccine additives,thimerosal,1.96829879581
52165,vaccine additives,human biology,1.53595947112
52168,vaccine additives,children with severe ASDs,0.288539008178
52169,vaccine additives,rational doctor,1.53595947112
52180,vaccine additives,autism,0.255622218635
52191,vaccine additives,number of measles cases,0.255622218635
52201,vaccine additives,Rep. Bill Posey,0.255622218635
52208,vaccine additives,link,0.255622218635
52210,vaccine additives,shingles vaccine ingredients,0.389871245251
52211,vaccine additives,vaccines are safe,0.255622218635
52218,vaccine additives,SB 277,0.51389834237
52227,vaccine additives,immunity,0.558110626551
52236,vaccine additives,population growth,0.255622218635
52271,vaccine additives,central nervous system disorders,0.389871245251
52342,parents who know that vaccines are not safe,delusions,0.369269373069
52557,parents who know that vaccines are not safe,special care,0.369269373069
52662,parents who know that vaccines are not safe,big profit centers,0.369269373069
52734,parents who know that vaccines are not safe,defective vaccines,0.369269373069
52874,parents who know that vaccines are not safe,vaccines,0.369269373069
52880,parents who know that vaccines are not safe,therapies,0.369269373069
52911,parents who know that vaccines are not safe,mainstream media,0.369269373069
53178,parents who know that vaccines are not safe,vaccine manufacturer profits,0.369269373069
53212,parents who know that vaccines are not safe,behavior changes,0.369269373069
53221,parents who know that vaccines are not safe,pharmaceutical companies,0.369269373069
53258,parents who know that vaccines are not safe,ultimate price,0.369269373069
53264,parents who know that vaccines are not safe,quality of life,0.369269373069
53272,parents who know that vaccines are not safe,autism,0.369269373069
53355,parents who know that vaccines are not safe,profits,0.369269373069
53519,assault and battery,employment laws,0.328458738753
53632,assault and battery,American Nursing Association's Code of Ethics,0.328458738753
53723,assault and battery,pushing vaccines on children,0.328458738753
53727,assault and battery,prejudice,0.328458738753
53770,assault and battery,doctors,0.328458738753
53781,assault and battery,patients,0.328458738753
53788,assault and battery,practice of family center care,0.328458738753
53891,assault and battery,public health laws,0.328458738753
54003,assault and battery,stand up and fight,0.328458738753
54028,assault and battery,discrimination,0.328458738753
54053,assault and battery,vaccination exemptions,0.328458738753
54224,assault and battery,right,0.328458738753
54227,assault and battery,people,0.328458738753
54262,assault and battery,government partnership with Big Pharma,0.328458738753
54328,assault and battery,vaccine dangers,0.328458738753
54329,assault and battery,vaccination,0.328458738753
54398,assault and battery,vaccination decisions,0.328458738753
54399,assault and battery,SB 277,0.328458738753
54820,blockade,threat,0.434294481903
54946,blockade,vaccine delusions,0.434294481903
55053,blockade,vaccines,0.434294481903
55064,blockade,medical police state,0.434294481903
55090,blockade,mainstream media,0.434294481903
55150,blockade,censored,0.434294481903
55176,blockade,vaccine industry,0.434294481903
55317,blockade,people,0.434294481903
55689,Sharyl Attkisson,FETCH.news,0.558110626551
55909,Sharyl Attkisson,GoodGopher.com,0.558110626551
55999,Sharyl Attkisson,Gardasil injuries,0.558110626551
56281,Sharyl Attkisson,Attkisson's website,2.00080566744
56488,Sharyl Attkisson,pharmaceutical companies,0.558110626551
56741,fall,Gardasil,1.44269504089
57210,fall,mandatory vaccines,0.51389834237
57211,fall,encephalopathy,0.51389834237
57321,fall,family member,0.51389834237
57639,fall,adults,0.51389834237
57668,fall,you,0.51389834237
57727,California government,safety,0.288539008178
57757,California government,neurotoxin,0.69096861256
57769,California government,vaccine damage,0.51389834237
57774,California government,vaccine violence,0.24524606181
57800,California government,detoxification,0.288539008178
57804,California government,traditional medicine,0.24524606181
57805,California government,violation of basic human rights,0.314657980444
57825,California government,toxic vaccines,0.24524606181
57839,California government,immune system dysfunction,0.24524606181
57845,California government,injury,0.559904042254
57869,California government,toxins,0.51389834237
57882,California government,proof,0.288539008178
57886,California government,lobbying,0.314657980444
57900,California government,genetic counseling,0.314657980444
57922,California government,pandemic H1N1 swine flu vaccine,0.533785069988
57924,California government,Baby Boomers,0.24524606181
57949,California government,trace levels of mercury,0.24524606181
57984,California government,food,0.24524606181
57993,California government,severe brain damage,0.24524606181
58036,California government,number of recommended shots,0.24524606181
58037,California government,health,0.24524606181
58046,California government,GlaxoSmithKine's Energix B,0.402429604382
58048,California government,rational scientist,0.69096861256
58057,California government,USDA food donations,0.24524606181
58058,California government,brain damaged and autistic,0.24524606181
58074,California government,medical genocide,0.51389834237
58077,California government,vaccine agenda,0.288539008178
58083,California government,vaccine doctrine,0.721347520444
58088,California government,U.S. government,0.288539008178
58119,California government,doctors,0.24524606181
58120,California government,injected,0.288539008178
58121,California government,annual flu shot,0.559904042254
58127,California government,government healthcare reform,0.314657980444
58145,California government,violation of Hippocratic Oath,0.314657980444
58162,California government,genetic ticking time bombs,0.51389834237
58181,California government,multi-dose vaccines,0.288539008178
58196,California government,flu shots,0.533785069988
58203,California government,glutathione levels,0.288539008178
58218,California government,neurotoxic,0.288539008178
58221,California government,brain dysfunction,0.24524606181
58237,California government,inflammatory adjuvant,0.402429604382
58255,California government,widespread health problems,0.24524606181
58256,California government,genetic predisposition,0.314657980444
58261,California government,glutathione,0.288539008178
58278,California government,cataplexy,0.24524606181
58288,California government,central nervous system inflammatory demyelination,0.24524606181
58292,California government,should be questioned,0.402429604382
58310,California government,vaccines,1.45011301674
58312,California government,First do no harm,0.721347520444
58330,California government,neonatal infection,0.24524606181
58332,California government,hepatitis B vaccine,0.24524606181
58336,California government,statistically acceptable collateral damage,0.314657980444
58358,California government,genetic screening,0.314657980444
58393,California government,measles,0.24524606181
58407,California government,learning disabilities,0.24524606181
58431,California government,vaccine industry,0.848443050432
58452,California government,vaccine reactions,0.24524606181
58453,California government,preservative,0.288539008178
58461,California government,parents of vaccine-injured children,0.314657980444
58472,California government,diabetes,0.24524606181
58492,California government,CDC,0.288539008178
58498,California government,International Business Times,0.24524606181
58507,California government,single visit,0.24524606181
58510,California government,asthma,0.24524606181
58521,California government,narcolepsy,0.24524606181
58534,California government,victims,0.24524606181
58536,California government,government,0.314657980444
58538,California government,simultaneous vaccinations,0.24524606181
58539,California government,chewable multivitamin,0.24524606181
58544,California government,vaccine apologists,0.24524606181
58553,California government,toxic chemical ingredients,0.24524606181
58572,California government,people,0.288539008178
58635,California government,Global Post,0.24524606181
58646,California government,nervous system,0.288539008178
58650,California government,Big Pharma,0.24524606181
58651,California government,disclosure,0.314657980444
58662,California government,ADHD,0.24524606181
58672,California government,vaccine dangers,0.24524606181
58673,California government,vaccination,0.24524606181
58684,California government,thimerosal,0.288539008178
58690,California government,human biology,0.69096861256
58693,California government,children with severe ASDs,0.288539008178
58694,California government,rational doctor,0.69096861256
58704,California government,autism,0.24524606181
58720,California government,deaths,0.559904042254
58722,California government,parent's right,0.24524606181
