,u,v,jaccard
64475,potential risks,Tdap vaccine,0.125
64477,Muslims,social network,0.333333333333
64480,Muslims,social norms,0.5
64488,Muslims,infant mortality,0.5
64497,Muslims,Hilary Clinton,0.5
64503,Muslims,responsibility,0.333333333333
64513,Muslims,Catholics,1.0
64535,Muslims,Disneyland measles outbreak,0.142857142857
64536,Muslims,religious doctrine,0.25
64551,Muslims,state-level policy,0.5
64563,Muslims,members,0.5
64569,Muslims,anti-vaccination,0.037037037037
64634,Muslims,childhood disease,0.25
64641,Muslims,personal belief exemption,0.0714285714286
64642,Muslims,disease,0.0833333333333
64643,Muslims,mental disorders,0.333333333333
64655,Muslims,autism risk,0.0714285714286
64660,Muslims,herd immunity,0.0714285714286
64691,Muslims,Jehovah's Witnesses,0.666666666667
64694,Muslims,voluntary,0.5
64699,Muslims,vaccines,0.0204081632653
64725,Muslims,community,0.0588235294118
64737,Muslims,Islamic principles,0.333333333333
64742,Muslims,measles,0.0212765957447
64751,Muslims,hospitalizations,0.5
64775,Muslims,protect the kid next to you,0.5
64799,Muslims,vaccine safety,0.2
64800,Muslims,whooping cough,0.166666666667
64806,Muslims,vaccine-preventable diseases,0.25
64822,Muslims,Dutch reformed churches,0.4
64826,Muslims,vaccination rate,0.125
64835,Muslims,religion,0.125
64838,Muslims,infectious disease,0.142857142857
64840,Muslims,Muslim fundamentalists,0.2
64844,Muslims,children with cancer,0.333333333333
64862,Muslims,childhood mortality,0.142857142857
64868,Muslims,outbreaks,0.285714285714
64888,Muslims,deaths,0.25
64893,Muslims,sibling,0.5
64911,Muslims,rubella,0.0714285714286
64925,Muslims,Amish,0.25
64969,MMR vaccine does not cause autism,observational,0.333333333333
65021,MMR vaccine does not cause autism,Gardasil,0.0666666666667
65026,MMR vaccine does not cause autism,anti-vaccination,0.0357142857143
65049,MMR vaccine does not cause autism,2014-2015 FLULAVAL QUADRIVALENT flu vaccine,0.125
65069,MMR vaccine does not cause autism,protective effect of vaccines,0.1
65072,MMR vaccine does not cause autism,MMR vaccine,0.0769230769231
65173,MMR vaccine does not cause autism,vaccine-autism link,0.0434782608696
65240,MMR vaccine does not cause autism,harmful association,0.2
65289,MMR vaccine does not cause autism,vaccinated children,0.125
65323,MMR vaccine does not cause autism,MMR vaccine safety,0.2
65476,Tanzania,United States,0.2
65499,Tanzania,small nudges,0.5
65514,Tanzania,Colorado,1.0
65574,Tanzania,herd immunity,0.0714285714286
65849,infant mortality,social network,0.5
65852,infant mortality,social norms,1.0
65855,infant mortality,religious groups,0.05
65868,infant mortality,Hilary Clinton,1.0
65874,infant mortality,responsibility,0.5
65884,infant mortality,Catholics,0.5
65906,infant mortality,Disneyland measles outbreak,0.166666666667
65922,infant mortality,state-level policy,1.0
66005,infant mortality,childhood disease,0.333333333333
66013,infant mortality,disease,0.0909090909091
66014,infant mortality,mental disorders,0.5
66026,infant mortality,autism risk,0.0769230769231
66031,infant mortality,herd immunity,0.0769230769231
66061,infant mortality,Jehovah's Witnesses,0.333333333333
66064,infant mortality,voluntary,1.0
66095,infant mortality,community,0.0625
66107,infant mortality,Islamic principles,0.5
66112,infant mortality,measles,0.0217391304348
66121,infant mortality,hospitalizations,1.0
66145,infant mortality,protect the kid next to you,1.0
66170,infant mortality,whooping cough,0.2
66176,infant mortality,vaccine-preventable diseases,0.125
66192,infant mortality,Dutch reformed churches,0.2
66205,infant mortality,religion,0.142857142857
66208,infant mortality,infectious disease,0.166666666667
66214,infant mortality,children with cancer,0.5
66232,infant mortality,childhood mortality,0.166666666667
66238,infant mortality,outbreaks,0.142857142857
66258,infant mortality,deaths,0.333333333333
66263,infant mortality,sibling,1.0
66419,good news,vaccine hesitancy,0.25
66565,good news,families,0.142857142857
66767,measles resurgence,religious groups,0.04
66800,measles resurgence,physicians,0.111111111111
66810,measles resurgence,infectious disease mortality,0.111111111111
66815,measles resurgence,India,0.166666666667
66816,measles resurgence,Disneyland measles outbreak,0.0909090909091
66818,measles resurgence,measles experience,0.166666666667
66825,measles resurgence,immune memory cells,0.166666666667
66831,measles resurgence,health officials,0.222222222222
66834,measles resurgence,research,0.1
66842,measles resurgence,United States,0.0666666666667
66845,measles resurgence,immune response,0.111111111111
66850,measles resurgence,threat,0.142857142857
66852,measles resurgence,Prabhupada Village,0.166666666667
66861,measles resurgence,seizures,0.166666666667
66871,measles resurgence,Disneyland,0.142857142857
66881,measles resurgence,pneumonia,0.166666666667
66885,measles resurgence,resurgence in potentially fatal childhood infectious diseases,0.166666666667
66897,measles resurgence,policy makers,0.0909090909091
66910,measles resurgence,ear infections,0.166666666667
66914,measles resurgence,childhood disease,0.125
66933,measles resurgence,World Health Organization,0.142857142857
66940,measles resurgence,herd immunity,0.0555555555556
66943,measles resurgence,public health,0.0833333333333
66967,measles resurgence,vaccine refusal,0.0555555555556
66991,measles resurgence,models of disease,0.166666666667
66998,measles resurgence,vaccines cause autism,0.142857142857
67004,measles resurgence,community,0.047619047619
67010,measles resurgence,interventions,0.125
67037,measles resurgence,immune system,0.0909090909091
67042,measles resurgence,immunosuppression,0.125
67048,measles resurgence,state-level policies,0.125
67055,measles resurgence,bad news,0.166666666667
67063,measles resurgence,prevention,0.142857142857
67065,measles resurgence,unvaccinated children,0.0769230769231
67069,measles resurgence,eliminated virus,0.1
67071,measles resurgence,Dutch Bible belt,0.166666666667
67077,measles resurgence,parents,0.0363636363636
67078,measles resurgence,rubella elimination,0.125
67080,measles resurgence,anti-vaccine eugenics community,0.142857142857
67082,measles resurgence,vaccine-preventable diseases,0.0769230769231
67084,measles resurgence,victims,0.166666666667
67098,measles resurgence,Dutch reformed churches,0.1
67109,measles resurgence,religion,0.0833333333333
67117,measles resurgence,preventable disease,0.125
67136,measles resurgence,childhood mortality,0.0909090909091
67137,measles resurgence,Eagle Mountain International Church,0.125
67142,measles resurgence,vaccination,0.0212765957447
67163,measles resurgence,deaths,0.125
67183,measles resurgence,immunity,0.111111111111
67203,measles resurgence,Netherlands Reformed Congregation,0.166666666667
67204,measles resurgence,immune protection,0.125
67216,gelatin,religious groups,0.1
67219,gelatin,Hinduism,0.5
67220,gelatin,neurological problems,0.5
67221,gelatin,medical advancement,0.5
67254,gelatin,safe,0.333333333333
67260,gelatin,schools,0.111111111111
67294,gelatin,immune response,0.2
67306,gelatin,genital warts,0.1
67328,gelatin,risk of cervical dysplasia,0.5
67331,gelatin,written down,0.5
67348,gelatin,cervical dysplasia,0.0909090909091
67350,gelatin,funds,0.5
67371,gelatin,disease,0.0833333333333
67377,gelatin,Jewish dietary laws,0.5
67392,gelatin,public health,0.125
67412,gelatin,medical law,0.5
67419,gelatin,Jehovah's Witnesses,0.25
67451,gelatin,saved lives,0.5
67452,gelatin,community,0.0588235294118
67454,gelatin,church,0.166666666667
67505,gelatin,risk of fainting,0.333333333333
67528,gelatin,parents,0.0192307692308
67539,gelatin,minor symptoms,0.166666666667
67548,gelatin,people,0.2
67570,gelatin,preventable disease,0.25
67595,gelatin,vaccination,0.0232558139535
67606,gelatin,link,0.5
67619,gelatin,vaccinated individuals,0.5
67620,gelatin,pig,1.0
67622,gelatin,health care,0.2
67626,gelatin,autism,0.047619047619
67629,gelatin,SB 277,0.05
67636,gelatin,immunity,0.2
67650,gelatin,Robert F. Kennedy Jr.,0.333333333333
67669,medical advancement,religious groups,0.05
67672,medical advancement,Hinduism,1.0
67673,medical advancement,neurological problems,1.0
67706,medical advancement,safe,0.5
67712,medical advancement,schools,0.125
67746,medical advancement,immune response,0.25
67758,medical advancement,genital warts,0.111111111111
67780,medical advancement,risk of cervical dysplasia,1.0
67783,medical advancement,written down,1.0
67800,medical advancement,cervical dysplasia,0.1
67802,medical advancement,funds,1.0
67823,medical advancement,disease,0.0909090909091
67829,medical advancement,Jewish dietary laws,1.0
67844,medical advancement,public health,0.142857142857
67864,medical advancement,medical law,1.0
67871,medical advancement,Jehovah's Witnesses,0.333333333333
67903,medical advancement,saved lives,1.0
67904,medical advancement,community,0.0625
67906,medical advancement,church,0.2
67957,medical advancement,risk of fainting,0.5
67980,medical advancement,parents,0.0196078431373
67991,medical advancement,minor symptoms,0.2
68000,medical advancement,people,0.25
68022,medical advancement,preventable disease,0.333333333333
68058,medical advancement,link,1.0
68071,medical advancement,vaccinated individuals,1.0
68072,medical advancement,pig,0.5
68074,medical advancement,health care,0.25
68078,medical advancement,autism,0.05
68081,medical advancement,SB 277,0.0526315789474
68088,medical advancement,immunity,0.25
68102,medical advancement,Robert F. Kennedy Jr.,0.5
68141,law,vaccinated,0.125
68147,law,kindergarten,0.5
68152,law,California Coalition for Health Choice,0.333333333333
68163,law,schools,0.125
68201,law,anti-vaccination,0.0384615384615
68260,law,medical exemption,0.142857142857
68273,law,personal belief exemption,0.0769230769231
68330,law,vaccines,0.0208333333333
68366,law,controversial bill,0.333333333333
68371,law,families,0.142857142857
68412,law,party lines,1.0
68432,law,parents,0.0196078431373
68535,law,vaccine requirements,0.142857142857
68543,law,republicans,0.5
68545,law,Governor Jerry Brown,0.5
68776,data,William Moss,0.25
68813,data,computer models,1.0
68827,data,evidence,0.166666666667
68881,data,parents,0.0196078431373
68946,data,health benefits,0.125
69022,Jain study,religious groups,0.030303030303
69029,Jain study,thimerosal is safe,0.0714285714286
69032,Jain study,hypotheses,0.125
69035,Jain study,vaccine-free day care centres,0.0526315789474
69037,Jain study,Mississippi,0.0625
69047,Jain study,West Virginia,0.0625
69051,Jain study,California Coalition for Health Choice,0.0625
69059,Jain study,Vaccine Free Family Day Care,0.0714285714286
69074,Jain study,children with family history of autism,0.0714285714286
69083,Jain study,activism,0.0666666666667
69084,Jain study,research,0.0555555555556
69136,Jain study,argument,0.142857142857
69138,Jain study,childcare,0.0625
69139,Jain study,unlikely,0.0714285714286
69166,Jain study,consequences,0.0714285714286
69178,Jain study,fear,0.0714285714286
69182,Jain study,autism risk,0.08
69185,Jain study,what we already knew,0.0625
69190,Jain study,public health,0.05
69205,Jain study,unvaccinated high-risk children,0.0714285714286
69232,Jain study,we,0.0625
69241,Jain study,scientific paper,0.0714285714286
69264,Jain study,families,0.05
69270,Jain study,evidence,0.0526315789474
69272,Jain study,CDC,0.0625
69278,Jain study,exist,0.0714285714286
69292,Jain study,vaccines are safe,0.0714285714286
69312,Jain study,unvaccinated children,0.047619047619
69324,Jain study,parents,0.015625
69325,Jain study,rubella elimination,0.0625
69332,Jain study,myth,0.0588235294118
69337,Jain study,JAMA study,0.0555555555556
69341,Jain study,side effects,0.0384615384615
69343,Jain study,children at higher risk for autism,0.111111111111
69357,Jain study,religion,0.05
69359,Jain study,developmental disability,0.125
69385,Jain study,Eagle Mountain International Church,0.0625
69388,Jain study,health benefits,0.047619047619
69402,Jain study,reassurance,0.0625
69409,Jain study,money,0.117647058824
69410,Jain study,adults,0.0666666666667
69418,Jain study,vaccine mandates,0.0526315789474
69421,Jain study,autism,0.214285714286
69424,Jain study,SB 277,0.03125
69438,Jain study,time,0.0714285714286
69452,Jain study,immune protection,0.0625
69453,Jain study,environmental trigger,0.0666666666667
69481,health professionals,vaccinated,0.125
69511,health professionals,vaccine message,0.2
69522,health professionals,health officials,0.2
69530,health professionals,parental responsibility,0.5
69589,health professionals,policy makers,0.166666666667
69609,health professionals,pro-vaccination,0.25
69632,health professionals,herd immunity,0.0769230769231
69646,health professionals,meningococcal outbreak,0.166666666667
