,u,v,jaccard
159170,toxic vaccines,vaccination,0.04
159195,toxic vaccines,brain-damaged,0.333333333333
159202,toxic vaccines,autism,0.027027027027
159218,toxic vaccines,deaths,0.0714285714286
159220,toxic vaccines,parent's right,0.333333333333
159223,toxic vaccines,normal life,0.5
159225,toxic vaccines,New York Times,0.25
159231,toxic vaccines,vaccines are safe,0.1
159238,toxic vaccines,SB 277,0.1
159256,toxic vaccines,vaccine-injured children,0.0625
159277,toxic vaccines,informed consent,0.0454545454545
159289,toxic vaccines,chronic disease,0.25
159405,market,lobbying,0.2
159495,market,vaccine choices,0.1
159543,market,individual doctors,1.0
159611,market,lobbyists,0.2
159747,market,medical trade associations,0.25
159811,market,vaccines,0.0104166666667
159845,market,mainstream media,0.0285714285714
160194,market,toxic and ineffective flu shots,0.2
160234,market,national vaccination policy,0.333333333333
160337,Europe,Australia,1.0
160495,Europe,severe brain damage,0.5
160518,Europe,harm,0.333333333333
160646,Europe,United Kingdom,1.0
160658,Europe,idiopathic thrombocytopenia purpura,1.0
160684,Europe,Guillain-Barre syndrome,1.0
160723,Europe,reactive,1.0
160765,Europe,cataplexy,0.25
160787,Europe,pharmaceutical profits,1.0
160818,Europe,mercury,0.03125
160831,Europe,mainstream media,0.0285714285714
160997,Europe,narcolepsy,0.0909090909091
161017,Europe,pandemic H1N1 swine flu,0.25
161223,Europe,Bell's Palsy,1.0
161277,covering up side effects,denying responsibility,1.0
161306,covering up side effects,flu shots,0.0344827586207
161307,covering up side effects,righteous anger,0.333333333333
161311,covering up side effects,National Vaccine Injury Compensation Program,0.0588235294118
161325,covering up side effects,benefits of drug,1.0
161354,covering up side effects,Homeland Security Bill,1.0
161364,covering up side effects,science,0.0625
161403,covering up side effects,public health,0.142857142857
161405,covering up side effects,covering up deaths,1.0
161522,covering up side effects,questionable ethical practices,1.0
161590,covering up side effects,omitting deaths,1.0
161659,covering up side effects,U.S. citizens,0.5
161689,covering up side effects,ex-models,0.5
161761,covering up side effects,falsifying drug study results,1.0
161818,covering up side effects,mainstream media,0.0285714285714
161902,covering up side effects,legal immunity,0.5
161966,covering up side effects,independent reviews,0.25
161977,covering up side effects,vaccine safety,0.0714285714286
162026,covering up side effects,side effects,0.333333333333
162072,covering up side effects,compromised immunity,0.166666666667
162084,covering up side effects,paying bribes,1.0
162114,covering up side effects,Bush Administration,0.5
162122,covering up side effects,wrong doing,0.333333333333
162142,covering up side effects,thimerosal,0.0185185185185
162217,covering up side effects,vaccine-injured children,0.0666666666667
162227,covering up side effects,alternative media,0.166666666667
162789,vaccine program,mercury,0.03125
163450,Australia,severe brain damage,0.5
163473,Australia,harm,0.333333333333
163601,Australia,United Kingdom,1.0
163613,Australia,idiopathic thrombocytopenia purpura,1.0
163639,Australia,Guillain-Barre syndrome,1.0
163678,Australia,reactive,1.0
163720,Australia,cataplexy,0.25
163742,Australia,pharmaceutical profits,1.0
163773,Australia,mercury,0.03125
163786,Australia,mainstream media,0.0285714285714
163952,Australia,narcolepsy,0.0909090909091
163972,Australia,pandemic H1N1 swine flu,0.25
164178,Australia,Bell's Palsy,1.0
164222,additive,fetal toxin,0.5
164227,additive,flu shot while pregnant,0.5
164236,additive,brain inflammation,0.333333333333
164240,additive,infectious diseases,0.166666666667
164246,additive,science,0.0588235294118
164248,additive,culprit,0.5
164260,additive,flu shots,0.0333333333333
164261,additive,righteous anger,0.25
164265,additive,National Vaccine Injury Compensation Program,0.0555555555556
164283,additive,high risk of speech disorder,0.333333333333
164302,additive,antibiotics,0.142857142857
164310,additive,public health officials,0.166666666667
164312,additive,high risk of autism,0.333333333333
164334,additive,black children,0.333333333333
164355,additive,public health,0.125
164376,additive,effective,0.2
164387,additive,childhood vaccines,0.166666666667
164390,additive,industry-funded findings,0.333333333333
164405,additive,first-world nations,0.25
164411,additive,improved healthcare,0.5
164428,additive,safe,0.4
164439,additive,genetically engineered human protein,0.333333333333
164441,additive,neurotoxins,0.5
164456,additive,reactions,0.333333333333
164457,additive,harm,0.25
164463,additive,improved santitation,0.5
164465,additive,harmful toxins,0.333333333333
164477,additive,safety,0.25
164486,additive,GlaxoSmithKine's Energix B,0.166666666667
164495,additive,United States,0.0555555555556
164497,additive,brain damaged and autistic,0.333333333333
164504,additive,SV40,0.0555555555556
164517,additive,deadly diseases,0.5
164531,additive,single dose vaccines,0.5
164534,additive,top health officials,0.5
164552,additive,population,0.333333333333
164559,additive,pneumonia,0.333333333333
164570,additive,Jim Carrey,0.142857142857
164586,additive,abortion chemicals,0.333333333333
164593,additive,vaccine ingredients,0.0952380952381
164597,additive,intelligent questions,0.0909090909091
164614,additive,neurological damage,0.125
164615,additive,scientifically irresponsible assertion,0.333333333333
164619,additive,adult brain cells,0.333333333333
164621,additive,disease,0.2
164627,additive,Dr. Suzanne Humphries,0.5
164628,additive,formaldehyde,0.1
164639,additive,Rho-GAM shots,0.333333333333
164642,additive,neurotoxin,0.111111111111
164643,additive,neurological disorders,0.25
164645,additive,neurotoxic,0.25
164652,additive,autism risk,0.333333333333
164657,additive,good plumbing,0.5
164669,additive,severe autism,0.5
164680,additive,words,0.333333333333
164681,additive,widespread health problems,0.333333333333
164682,additive,genetic predisposition,0.111111111111
164688,additive,aluminum,0.0769230769231
164705,additive,FDA,0.142857142857
164714,additive,disabled children,0.2
164721,additive,encephalopathy,0.142857142857
164728,additive,ethylmercury,0.25
164756,additive,mercury,0.0625
164762,additive,vaccine-autism link,0.0588235294118
164763,additive,Matthew Downing,0.142857142857
164764,additive,high risk of non-organic sleep disorder,0.333333333333
164769,additive,mainstream media,0.0277777777778
164778,additive,human carcinogen,0.5
164793,additive,drug companies,0.0833333333333
164797,additive,trigger,0.5
164798,additive,quackery,0.166666666667
164800,additive,reproductive toxin,0.5
164803,additive,hepatitis B vaccine,0.0526315789474
164806,additive,monosodium glutamate,0.0714285714286
164810,additive,efficacy,0.25
164819,additive,immune-system disruptor,0.5
164827,additive,widespread fear,0.333333333333
164849,additive,vaccine industry,0.0416666666667
164850,additive,improved living conditions,0.333333333333
164854,additive,immune system,0.333333333333
164857,additive,pregnant women,0.25
164860,additive,clinical trials,0.2
164870,additive,preservative,0.166666666667
164907,additive,CDC,0.04
164920,additive,more severe autism,0.5
164922,additive,single visit,0.333333333333
164926,additive,toxic substances,0.333333333333
164954,additive,pandemic H1N1 swine flu,0.2
164965,additive,toxic chemical ingredients,0.0833333333333
164971,additive,thimerosal-induced cellular damage,0.166666666667
164976,additive,side effects,0.25
164984,additive,mentally challenged,0.25
164991,additive,WHO vaccine specialists,0.5
165009,additive,cellular toxicity,0.5
165010,additive,benefit,0.5
165022,additive,compromised immunity,0.142857142857
165028,additive,schedule,0.5
165052,additive,trustworthy,0.5
165055,additive,Americans,0.125
165061,additive,Big Pharma,0.0833333333333
165064,additive,pharmaceutical companies,0.0333333333333
165085,additive,heavy metals,0.333333333333
165087,additive,The Vaccine and Autism Congressional Hearing,0.5
165097,additive,teratogen,0.5
165114,additive,autism,0.0555555555556
165121,additive,problem,0.333333333333
165133,additive,unsafe,0.5
165140,additive,dangerous medical intervention,0.5
165144,additive,metal compounds,0.5
165150,additive,SB 277,0.047619047619
165168,additive,vaccine-injured children,0.0625
165172,additive,multi-dose vials,0.333333333333
165187,additive,African women,0.25
165192,additive,students,0.5
165200,additive,mercury based preservative,0.5
165201,additive,chronic disease,0.25
165400,group of top government scientists and health officials,vaccine choices,0.0909090909091
165516,group of top government scientists and health officials,lobbyists,0.166666666667
165716,group of top government scientists and health officials,vaccines,0.0103092783505
165799,group of top government scientists and health officials,vaccination exemptions,0.0909090909091
165830,group of top government scientists and health officials,vaccine industry,0.0204081632653
166045,group of top government scientists and health officials,pharmaceutical companies,0.0333333333333
166461,vaccine effects,Gardasil,0.0625
168120,revelation,alternative media,0.333333333333
168486,hospital,headache,0.5
168733,hospital,drugs,1.0
169075,hospital,serious problems,1.0
169343,WHO,panic,0.5
169807,WHO,CDC,0.0196078431373
170216,loss of cognitive functions,loss of coordination,1.0
170230,loss of cognitive functions,loss of language,1.0
170399,loss of cognitive functions,seizures,0.25
170752,loss of cognitive functions,parents of vaccine-injured children,0.2
170957,loss of cognitive functions,vaccination,0.0416666666667
171043,loss of cognitive functions,vaccine-injured children,0.0666666666667
171079,flu shot while pregnant,fetal toxin,1.0
171102,flu shot while pregnant,culprit,1.0
171114,flu shot while pregnant,flu shots,0.0344827586207
171134,flu shot while pregnant,high risk of speech disorder,0.5
171163,flu shot while pregnant,high risk of autism,0.5
171238,flu shot while pregnant,childhood vaccines,0.2
171241,flu shot while pregnant,industry-funded findings,0.5
171279,flu shot while pregnant,safe,0.2
171382,flu shot while pregnant,single dose vaccines,1.0
171385,flu shot while pregnant,top health officials,1.0
171420,flu shot while pregnant,Jim Carrey,0.166666666667
171443,flu shot while pregnant,vaccine ingredients,0.047619047619
171464,flu shot while pregnant,neurological damage,0.142857142857
171469,flu shot while pregnant,adult brain cells,0.5
171489,flu shot while pregnant,Rho-GAM shots,0.5
171492,flu shot while pregnant,neurotoxin,0.125
171493,flu shot while pregnant,neurological disorders,0.333333333333
171495,flu shot while pregnant,neurotoxic,0.333333333333
171502,flu shot while pregnant,autism risk,0.5
171519,flu shot while pregnant,severe autism,1.0
171555,flu shot while pregnant,FDA,0.166666666667
171585,flu shot while pregnant,vaccines,0.0104166666667
171606,flu shot while pregnant,mercury,0.03125
171614,flu shot while pregnant,high risk of non-organic sleep disorder,0.5
171628,flu shot while pregnant,human carcinogen,1.0
171647,flu shot while pregnant,trigger,1.0
171650,flu shot while pregnant,reproductive toxin,1.0
171653,flu shot while pregnant,hepatitis B vaccine,0.0555555555556
171669,flu shot while pregnant,immune-system disruptor,1.0
171699,flu shot while pregnant,vaccine industry,0.0208333333333
171707,flu shot while pregnant,pregnant women,0.125
171720,flu shot while pregnant,preservative,0.2
171758,flu shot while pregnant,CDC,0.02
171822,flu shot while pregnant,thimerosal-induced cellular damage,0.2
171842,flu shot while pregnant,WHO vaccine specialists,1.0
171860,flu shot while pregnant,cellular toxicity,1.0
171915,flu shot while pregnant,pharmaceutical companies,0.0344827586207
171938,flu shot while pregnant,The Vaccine and Autism Congressional Hearing,1.0
171948,flu shot while pregnant,teratogen,1.0
171965,flu shot while pregnant,autism,0.0277777777778
171995,flu shot while pregnant,metal compounds,1.0
172023,flu shot while pregnant,multi-dose vials,0.5
172051,flu shot while pregnant,mercury based preservative,1.0
172055,high risk of speech disorder,fetal toxin,0.5
172058,high risk of speech disorder,black lives matter,0.5
172078,high risk of speech disorder,culprit,0.5
172082,high risk of speech disorder,link,0.333333333333
172090,high risk of speech disorder,flu shots,0.0689655172414
172138,high risk of speech disorder,high risk of autism,1.0
172176,high risk of speech disorder,hepatitis B,0.1
172191,high risk of speech disorder,measles cycle,0.25
172213,high risk of speech disorder,childhood vaccines,0.166666666667
172216,high risk of speech disorder,industry-funded findings,0.333333333333
172228,high risk of speech disorder,scientific fraud,0.0666666666667
172243,high risk of speech disorder,criminal,0.333333333333
172253,high risk of speech disorder,shut your mouth and comply,0.25
172254,high risk of speech disorder,safe,0.166666666667
172281,high risk of speech disorder,shingles vaccine,0.0666666666667
172311,high risk of speech disorder,math,0.5
172330,high risk of speech disorder,SV40,0.0555555555556
172355,high risk of speech disorder,vaccine adverse reactions,0.5
172357,high risk of speech disorder,single dose vaccines,0.5
172360,high risk of speech disorder,top health officials,0.5
172395,high risk of speech disorder,Jim Carrey,0.142857142857
172407,high risk of speech disorder,CDC scientific fraud,0.5
172418,high risk of speech disorder,vaccine ingredients,0.0454545454545
172439,high risk of speech disorder,neurological damage,0.125
172444,high risk of speech disorder,adult brain cells,0.333333333333
172464,high risk of speech disorder,Rho-GAM shots,0.333333333333
172467,high risk of speech disorder,neurotoxin,0.111111111111
172468,high risk of speech disorder,neurological disorders,0.666666666667
172470,high risk of speech disorder,neurotoxic,0.25
172477,high risk of speech disorder,autism risk,1.0
172494,high risk of speech disorder,severe autism,0.5
172508,high risk of speech disorder,vaccine scientists meeting,0.25
172515,high risk of speech disorder,vaccines are not safe,0.25
172530,high risk of speech disorder,FDA,0.142857142857
