name,sentiment,node,degree,deg cent,bet cent,clo cent
u_Gc_neutral2.gml,neutral,CDC,4,0.023529412,0.097238659,0.188888889
u_Gc_neutral2.gml,neutral,California,1,0.005882353,0,0.155393053
u_Gc_neutral2.gml,neutral,Chairwoman Carol Liu,2,0.011764706,0.011764706,0.155677656
u_Gc_neutral2.gml,neutral,Children's Hospital of Philadelphia,1,0.005882353,0,0.153568202
u_Gc_neutral2.gml,neutral,Chris Christie,3,0.017647059,0.011799513,0.139458573
u_Gc_neutral2.gml,neutral,Connie Leyva,3,0.017647059,9.28E-05,0.155963303
u_Gc_neutral2.gml,neutral,Disneyland measles outbreak,1,0.005882353,0,0.135135135
u_Gc_neutral2.gml,neutral,Dr. Anna Acosta,2,0.011764706,0.034876436,0.159924741
u_Gc_neutral2.gml,neutral,Dr. Paul Offit,3,0.017647059,0.017542638,0.181236674
u_Gc_neutral2.gml,neutral,Dwoskin Family Foundation,8,0.047058824,0.409223808,0.194063927
u_Gc_neutral2.gml,neutral,Focus for Health,4,0.023529412,0.101914375,0.124178232
u_Gc_neutral2.gml,neutral,Generation Rescue,4,0.023529412,0.122763662,0.139573071
u_Gc_neutral2.gml,neutral,Immunization Action Coalition,1,0.005882353,0,0.159027128
u_Gc_neutral2.gml,neutral,Jenny McCarthy,3,0.017647059,0.033275322,0.140728477
u_Gc_neutral2.gml,neutral,Lisa and J.B. Handley,1,0.005882353,0,0.122566691
u_Gc_neutral2.gml,neutral,MMR vaccine,1,0.005882353,0,0.100294985
u_Gc_neutral2.gml,neutral,National Vaccine Information Center,2,0.011764706,0.011764706,0.162991371
u_Gc_neutral2.gml,neutral,PLOS Computational Biology,1,0.005882353,0,0.168483647
u_Gc_neutral2.gml,neutral,Pez dispensers,1,0.005882353,0,0.189520624
u_Gc_neutral2.gml,neutral,Rand Paul,3,0.017647059,0.046258267,0.191226097
u_Gc_neutral2.gml,neutral,Republican,2,0.011764706,0.011625479,0.161290323
u_Gc_neutral2.gml,neutral,Richard Pan,2,0.011764706,4.64E-05,0.135674381
u_Gc_neutral2.gml,neutral,SB 277,31,0.182352941,0.329352096,0.183783784
u_Gc_neutral2.gml,neutral,Saron Runner,1,0.005882353,0,0.155393053
u_Gc_neutral2.gml,neutral,Senate Education Committee,1,0.005882353,0,0.155393053
u_Gc_neutral2.gml,neutral,Senate committee,2,0.011764706,0,0.155393053
u_Gc_neutral2.gml,neutral,Tdap vaccine,2,0.011764706,0.017681866,0.178571429
u_Gc_neutral2.gml,neutral,Tina Kimmel,2,0.011764706,0.011764706,0.155677656
u_Gc_neutral2.gml,neutral,United States,3,0.017647059,0,0.164410058
u_Gc_neutral2.gml,neutral,University of British Columbia,2,0.011764706,0,0.169322709
u_Gc_neutral2.gml,neutral,Wakefield study,1,0.005882353,0,0.137207425
u_Gc_neutral2.gml,neutral,acelluar vaccine,1,0.005882353,0,0.153015302
u_Gc_neutral2.gml,neutral,acellular pertussis vaccine,8,0.047058824,0.207705567,0.202380952
u_Gc_neutral2.gml,neutral,adolescents,2,0.011764706,0.025745446,0.18579235
u_Gc_neutral2.gml,neutral,adults,1,0.005882353,0,0.154968095
u_Gc_neutral2.gml,neutral,age 65 and older,2,0.011764706,0.023390184,0.118055556
u_Gc_neutral2.gml,neutral,age 85 and older,1,0.005882353,0,0.117728532
u_Gc_neutral2.gml,neutral,ages 65-84,1,0.005882353,0,0.095720721
u_Gc_neutral2.gml,neutral,alzheimer's,1,0.005882353,0,0.091397849
u_Gc_neutral2.gml,neutral,anti-vaccination,18,0.105882353,0.255412461,0.158878505
u_Gc_neutral2.gml,neutral,anti-vaxx movement,1,0.005882353,0,0.137207425
u_Gc_neutral2.gml,neutral,anti-vaxxers,3,0.017647059,0.02311173,0.137875101
u_Gc_neutral2.gml,neutral,artificial vaccine,3,0.017647059,0.164357814,0.173646578
u_Gc_neutral2.gml,neutral,asthma,1,0.005882353,0,0.091397849
u_Gc_neutral2.gml,neutral,autism,5,0.029411765,0.06933519,0.111402359
u_Gc_neutral2.gml,neutral,bacteria,1,0.005882353,0,0.168483647
u_Gc_neutral2.gml,neutral,breathing,1,0.005882353,0,0.154968095
u_Gc_neutral2.gml,neutral,cases,2,0.011764706,0.011764706,0.180851064
u_Gc_neutral2.gml,neutral,celebrities,2,0.011764706,0.031743822,0.138099106
u_Gc_neutral2.gml,neutral,changes,2,0.011764706,0.095559644,0.194285714
u_Gc_neutral2.gml,neutral,childhood illnesses,1,0.005882353,0,0.189520624
u_Gc_neutral2.gml,neutral,children,7,0.041176471,0.264331295,0.206561361
u_Gc_neutral2.gml,neutral,chronic illness,1,0.005882353,0,0.11053316
u_Gc_neutral2.gml,neutral,cognitive disorders,2,0.011764706,0.131964265,0.211706102
u_Gc_neutral2.gml,neutral,committee hearing room,1,0.005882353,0,0.155393053
u_Gc_neutral2.gml,neutral,concerns,1,0.005882353,0,0.13481364
u_Gc_neutral2.gml,neutral,crazy people,2,0.011764706,0,0.121515368
u_Gc_neutral2.gml,neutral,data,1,0.005882353,0,0.149647887
u_Gc_neutral2.gml,neutral,debate,1,0.005882353,0,0.149647887
u_Gc_neutral2.gml,neutral,decreasing effectiveness,2,0.011764706,0.023390184,0.138436482
u_Gc_neutral2.gml,neutral,diagnoses,1,0.005882353,0,0.100294985
u_Gc_neutral2.gml,neutral,diagnosis,1,0.005882353,0,0.100294985
u_Gc_neutral2.gml,neutral,discredited,1,0.005882353,0,0.136108887
u_Gc_neutral2.gml,neutral,disease,5,0.029411765,0.023459798,0.148601399
u_Gc_neutral2.gml,neutral,education,3,0.017647059,0.005343676,0.177824268
u_Gc_neutral2.gml,neutral,effective,2,0.011764706,0.073682728,0.213299875
u_Gc_neutral2.gml,neutral,effectiveness,2,0.011764706,0,0.180467091
u_Gc_neutral2.gml,neutral,elderly,4,0.023529412,0.011764706,0.117891817
u_Gc_neutral2.gml,neutral,everyone,1,0.005882353,0,0.155393053
u_Gc_neutral2.gml,neutral,fair balance,2,0.011764706,0.011764706,0.155677656
u_Gc_neutral2.gml,neutral,for-profit,1,0.005882353,0,0.189520624
u_Gc_neutral2.gml,neutral,friends and family,1,0.005882353,0,0.108556833
u_Gc_neutral2.gml,neutral,government mandate,1,0.005882353,0,0.137207425
u_Gc_neutral2.gml,neutral,high-dose flu vaccine,11,0.064705882,0.11423599,0.133333333
u_Gc_neutral2.gml,neutral,home-school,5,0.029411765,0.006033183,0.15625
u_Gc_neutral2.gml,neutral,immune disorders,2,0.011764706,0.131964265,0.211706102
u_Gc_neutral2.gml,neutral,immune response,2,0.011764706,0.121754264,0.150976909
u_Gc_neutral2.gml,neutral,immunity,1,0.005882353,0,0.105524519
u_Gc_neutral2.gml,neutral,immunization,1,0.005882353,0,0.135458167
u_Gc_neutral2.gml,neutral,imperfect,1,0.005882353,0,0.189520624
u_Gc_neutral2.gml,neutral,increase in cases,2,0.011764706,0.011764706,0.155251142
u_Gc_neutral2.gml,neutral,increased,3,0.017647059,0.023459798,0.100532229
u_Gc_neutral2.gml,neutral,infant mortality,1,0.005882353,0,0.134493671
u_Gc_neutral2.gml,neutral,infants,3,0.017647059,0.109421047,0.198598131
u_Gc_neutral2.gml,neutral,infectious disease,1,0.005882353,0,0.155393053
u_Gc_neutral2.gml,neutral,inflammatory disorders,2,0.011764706,0.131964265,0.211706102
u_Gc_neutral2.gml,neutral,influenza,2,0.011764706,0,0.117728532
u_Gc_neutral2.gml,neutral,low-income family,2,0.011764706,0,0.155535224
u_Gc_neutral2.gml,neutral,magic,1,0.005882353,0,0.189520624
u_Gc_neutral2.gml,neutral,major flu impacts,1,0.005882353,0,0.117728532
u_Gc_neutral2.gml,neutral,man-made,1,0.005882353,0,0.189520624
u_Gc_neutral2.gml,neutral,maternal inoculation,1,0.005882353,0,0.165853659
u_Gc_neutral2.gml,neutral,measles outbreak,1,0.005882353,0,0.137207425
u_Gc_neutral2.gml,neutral,measles vaccine is safe,1,0.005882353,0,0.153568202
u_Gc_neutral2.gml,neutral,medical belief,1,0.005882353,0,0.137207425
u_Gc_neutral2.gml,neutral,medical license,1,0.005882353,0,0.136108887
u_Gc_neutral2.gml,neutral,medical science,3,0.017647059,0.023459798,0.181236674
u_Gc_neutral2.gml,neutral,minimal,1,0.005882353,0,0.181043663
u_Gc_neutral2.gml,neutral,miracles,1,0.005882353,0,0.189520624
u_Gc_neutral2.gml,neutral,misrepresentation,1,0.005882353,0,0.137207425
u_Gc_neutral2.gml,neutral,mixed findings,1,0.005882353,0,0.117728532
u_Gc_neutral2.gml,neutral,necessary,1,0.005882353,0,0.189520624
u_Gc_neutral2.gml,neutral,negative perception,2,0.011764706,0,0.137318255
u_Gc_neutral2.gml,neutral,nonprofit organizations,1,0.005882353,0,0.109819121
u_Gc_neutral2.gml,neutral,open conversations,3,0.017647059,6.96E-05,0.137540453
u_Gc_neutral2.gml,neutral,options,1,0.005882353,0,0.13481364
u_Gc_neutral2.gml,neutral,parental choice,1,0.005882353,0,0.13481364
u_Gc_neutral2.gml,neutral,parents,8,0.047058824,0.013180183,0.156537753
u_Gc_neutral2.gml,neutral,parents with vaccine-injured children,4,0.023529412,0.011869126,0.121689334
u_Gc_neutral2.gml,neutral,personal belief exemption,2,0.011764706,0.011764706,0.155677656
u_Gc_neutral2.gml,neutral,pertussis,14,0.082352941,0.143728971,0.183189655
u_Gc_neutral2.gml,neutral,pertussis booster shot,2,0.011764706,0.011764706,0.121863799
u_Gc_neutral2.gml,neutral,pertussis increase,3,0.017647059,0.017542638,0.181236674
u_Gc_neutral2.gml,neutral,pertussis vaccine,14,0.082352941,0.394653009,0.21992238
u_Gc_neutral2.gml,neutral,pharmaceuticals,2,0.011764706,0,0.189520624
u_Gc_neutral2.gml,neutral,polarized area,3,0.017647059,0.014479638,0.124269006
u_Gc_neutral2.gml,neutral,politicians,1,0.005882353,0,0.137207425
u_Gc_neutral2.gml,neutral,pregnant women,1,0.005882353,0,0.180467091
u_Gc_neutral2.gml,neutral,president,2,0.011764706,0.011625479,0.161290323
u_Gc_neutral2.gml,neutral,preteens,1,0.005882353,0,0.108695652
u_Gc_neutral2.gml,neutral,proposed restrictions,4,0.023529412,0.01744982,0.15610652
u_Gc_neutral2.gml,neutral,protection,2,0.011764706,0.120849286,0.208845209
u_Gc_neutral2.gml,neutral,protest,1,0.005882353,0,0.155393053
u_Gc_neutral2.gml,neutral,protested,1,0.005882353,0,0.1350278
u_Gc_neutral2.gml,neutral,public education,3,0.017647059,0.023459798,0.155963303
u_Gc_neutral2.gml,neutral,rubella vaccination is safe,1,0.005882353,0,0.153568202
u_Gc_neutral2.gml,neutral,school,1,0.005882353,0,0.13481364
u_Gc_neutral2.gml,neutral,scientist,1,0.005882353,0,0.13481364
u_Gc_neutral2.gml,neutral,severe coughing,1,0.005882353,0,0.154968095
u_Gc_neutral2.gml,neutral,side effects,3,0.017647059,0.234682512,0.220779221
u_Gc_neutral2.gml,neutral,side of right and good,1,0.005882353,0,0.110605075
u_Gc_neutral2.gml,neutral,sleep,1,0.005882353,0,0.154968095
u_Gc_neutral2.gml,neutral,standard flu vaccine,2,0.011764706,0.011764706,0.105787181
u_Gc_neutral2.gml,neutral,standard vaccine,1,0.005882353,0,0.117728532
u_Gc_neutral2.gml,neutral,state-required vaccinations,1,0.005882353,0,0.171370968
u_Gc_neutral2.gml,neutral,students,1,0.005882353,0,0.13481364
u_Gc_neutral2.gml,neutral,teens,1,0.005882353,0,0.154968095
u_Gc_neutral2.gml,neutral,the sake of being anti-vaccine,1,0.005882353,0,0.137207425
u_Gc_neutral2.gml,neutral,upward trend,1,0.005882353,0,0.153291253
u_Gc_neutral2.gml,neutral,vaccinated,1,0.005882353,0,0.129474486
u_Gc_neutral2.gml,neutral,vaccinated children,2,0.011764706,0.011764706,0.155677656
u_Gc_neutral2.gml,neutral,vaccination,5,0.029411765,0.053973779,0.175801448
u_Gc_neutral2.gml,neutral,vaccination exemption,3,0.017647059,0.011764706,0.155677656
u_Gc_neutral2.gml,neutral,vaccine choice,1,0.005882353,0,0.122478386
u_Gc_neutral2.gml,neutral,vaccine concerns,1,0.005882353,0,0.140264026
u_Gc_neutral2.gml,neutral,vaccine debate,4,0.023529412,0.023599025,0.123277737
u_Gc_neutral2.gml,neutral,vaccine duration,2,0.011764706,0.020279118,0.189098999
u_Gc_neutral2.gml,neutral,vaccine efficacy,3,0.017647059,0.011764706,0.180467091
u_Gc_neutral2.gml,neutral,vaccine refusal,3,0.017647059,0,0.129474486
u_Gc_neutral2.gml,neutral,vaccine risk,3,0.017647059,0.011764706,0.137540453
u_Gc_neutral2.gml,neutral,vaccine safety,2,0.011764706,0.005343676,0.172588832
u_Gc_neutral2.gml,neutral,vaccine-autism link,4,0.023529412,0.36199095,0.176348548
u_Gc_neutral2.gml,neutral,vaccine-injured children,3,0.017647059,0.011555865,0.137763371
u_Gc_neutral2.gml,neutral,vaccine-preventable diseases,1,0.005882353,0,0.120996441
u_Gc_neutral2.gml,neutral,vaccines,19,0.111764706,0.574881077,0.233516484
u_Gc_neutral2.gml,neutral,vaccines cause childhood illnesses,1,0.005882353,0,0.162679426
u_Gc_neutral2.gml,neutral,voluntary,1,0.005882353,0,0.189520624
u_Gc_neutral2.gml,neutral,vomiting,1,0.005882353,0,0.154968095
u_Gc_neutral2.gml,neutral,waning effectiveness,2,0.011764706,0.000139227,0.154125113
u_Gc_neutral2.gml,neutral,waning immunity,1,0.005882353,0,0.180467091
u_Gc_neutral2.gml,neutral,wealthy family foundations,1,0.005882353,0,0.109819121
u_Gc_neutral2.gml,neutral,whole-cell vaccine,5,0.029411765,0.150885916,0.213299875
u_Gc_neutral2.gml,neutral,whooping cough,1,0.005882353,0,0.154968095
u_Gc_neutral2.gml,neutral,young people,1,0.005882353,0,0.1350278
